,Unnamed: 0,shoptitle,prices,areaa,links,front,street_width,age
209,209,محل للإيجار في شارع نجران ، حي ظهرة لبن ، الرياض ، الرياض,"19,000 ريال",35 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-الرياض-الرياض-3717956,غرب,40 م, 8 سنة
210,210,محل للإيجار في حي ، طريق المدينة المنورة ، حي العريجاء الغربية ، الرياض ، الرياض,"22,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/حي-طريق-المدينة-المنورة-حي-العريجاء-الغربية-الرياض-الرياض-3097557,جنوب,,
211,211,محل للإيجار في شارع نجران ، حي ظهرة لبن ، الرياض ، الرياض,"50,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-الرياض-الرياض-3640492,غرب,40 م,جديد
212,212,محل للإيجار في شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"35,000 ريال",120 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-2644351,جنوب,,
213,213,محل للإيجار في طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,"95,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/طريق-السيل-الكبير-حي-المهدية-الرياض-الرياض-2340046,3 شوارع,40 م,جديد
214,214,محل للإيجار في شارع حائل ، حي ظهرة لبن ، الرياض ، الرياض,"25,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-حائل-حي-ظهرة-لبن-الرياض-الرياض-3606375,شرق,40 م, 5 سنة
215,215,محل للإيجار في شارع السويدي العام ، حي السويدي ، الرياض ، الرياض,"60,000 ريال",120 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-السويدي-العام-حي-السويدي-الرياض-الرياض-3687366,شمال,40 م, 30 سنة
216,216,محل للإيجار في شارع الذهبي ، حي طويق ، الرياض ، الرياض,"8,500 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الذهبي-حي-طويق-الرياض-الرياض-3529883,جنوب شرقي,,
217,217,محل للإيجار في حي ، شارع المقداد بن عمرو ، حي العريجاء الغربية ، الرياض ، الرياض,"50,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/حي-شارع-المقداد-بن-عمرو-حي-العريجاء-الغربية-الرياض-الرياض-3345312,شرق,40 م, 20 سنة
218,218,محل للإيجار في حي ، شارع الشيخ صالح بن عبد العزيز بن عبد الرحمن ، حي السويدي الغربي ، الرياض ، الرياض,"55,000 ريال",50 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي-الغربي/حي-شارع-الشيخ-صالح-بن-عبد-العزيز-بن-عبد-الرحمن-حي-السويدي-الغربي-الرياض-الرياض-3387310,جنوب,50 م, 7 سنة
219,219,محل للإيجار في الرياض ، حي سلطانة ، الرياض,"60,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/الرياض-حي-سلطانة-الرياض-3493920,شمال,40 م, 25 سنة
220,220,محل للإيجار في الرياض ، حي ظهرة لبن ، الرياض,"70,000 ريال",145 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/الرياض-حي-ظهرة-لبن-الرياض-1219557,جنوب,40 م, 6 سنة
221,221,محل للإيجار في شارع معاوية بن ابي سفيان ، حي ظهرة البديعة ، الرياض ، الرياض,"45,000 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-معاوية-بن-ابي-سفيان-حي-ظهرة-البديعة-الرياض-الرياض-3257224,جنوب,40 م, 15 سنة
222,222,محل للإيجار في شارع عبدالملك بن هشام ، حي السويدي ، الرياض ، الرياض,"8,500 ريال",35 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-عبدالملك-بن-هشام-حي-السويدي-الرياض-الرياض-3406700,شرق,,
223,223,محل للإيجار في شارع الكهف ، حي الحزم ، الرياض ، الرياض,"52,500 ريال",75 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-الكهف-حي-الحزم-الرياض-الرياض-2739659,جنوب شرقي,60 م,جديد
224,224,محل للإيجار في حي ، شارع الامام ابي حنيفة ، حي العريجاء الغربية ، الرياض ، الرياض,"20,000 ريال",35 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الغربية/حي-شارع-الامام-ابي-حنيفة-حي-العريجاء-الغربية-الرياض-الرياض-3305862,شمال,40 م, 21 سنة
225,225,محل للإيجار في طريق المدينة المنورة ، حي ظهرة البديعة ، الرياض ، الرياض,"25,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/طريق-المدينة-المنورة-حي-ظهرة-البديعة-الرياض-الرياض-2079891,جنوب,40 م, 25 سنة
226,226,محل للإيجار في شارع الوليد بن عبدالملك ، حي طويق ، الرياض ، الرياض,"8,500 ريال",30 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الوليد-بن-عبدالملك-حي-طويق-الرياض-الرياض-2874900,شمال,60 م, 5 سنة
227,227,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"100,000 ريال",300 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-3720155,شمال,30 م,جديد
228,228,محل للإيجار في شارع كعب بن زهير ، حي السويدي ، الرياض ، الرياض,"15,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-كعب-بن-زهير-حي-السويدي-الرياض-الرياض-3615827,غرب,30 م, 30 سنة
229,229,محل للإيجار في شارع الحكمه ، حي الحزم ، الرياض ، الرياض,"7,000 ريال",112 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-الحكمه-حي-الحزم-الرياض-الرياض-3667776,جنوب,15 م,جديد
230,230,محل للإيجار في شارع السويدي العام ، حي سلطانة ، الرياض ، الرياض,"120,000 ريال",600 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-السويدي-العام-حي-سلطانة-الرياض-الرياض-3031456,جنوب,30 م,جديد
231,231,محل للإيجار في شارع الذهبي ، حي طويق ، الرياض ، الرياض,"10,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الذهبي-حي-طويق-الرياض-الرياض-2590155,جنوب,40 م,جديد
232,232,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"1,000 ريال",23 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3413674,جنوب,60 م, 11 سنة
233,233,محل للإيجار في حي طويق ، الرياض ، الرياض,"5,000 ريال",300 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/حي-طويق-الرياض-الرياض-2830567,جنوب,20 م, 15 سنة
234,234,محل للإيجار في شارع سلطانه ، حي سلطانة ، الرياض ، الرياض,"7,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-سلطانه-حي-سلطانة-الرياض-الرياض-2809026,شمال,10 م, 18 سنة
235,235,محل للإيجار في شارع الشيخ عبدالرحمن بن عبدالله بن محمد ، حي الزهرة ، الرياض ، الرياض,"36,000 ريال",144 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-الشيخ-عبدالرحمن-بن-عبدالله-بن-محمد-حي-الزهرة-الرياض-الرياض-3695617,شمال,30 م, 36 سنة
236,236,محل للإيجار في شارع ابن عساكر ، حي الدريهمية ، الرياض ، الرياض,"10,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الدريهمية/شارع-ابن-عساكر-حي-الدريهمية-الرياض-الرياض-3434595,شمال,,
237,237,محل للإيجار في شارع تاروت ، حي ظهرة لبن ، الرياض ، الرياض,"25,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تاروت-حي-ظهرة-لبن-الرياض-الرياض-3688304,جنوب,40 م, 5 سنة
238,238,محل للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,"120,000 ريال",450 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المجد-حي-ظهرة-لبن-الرياض-الرياض-3534048,غرب,67 م, 6 سنة
239,239,محل للإيجار في شارع الشيخ عبدالله بن محمد ، حي السويدي ، الرياض ، الرياض,"80,000 ريال",250 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-الشيخ-عبدالله-بن-محمد-حي-السويدي-الرياض-الرياض-2849411,شمال,30 م, 10 سنة
240,240,محل للإيجار في حي ، شارع سفيان بن الحكم ، حي ظهرة نمار ، الرياض ، الرياض,"15,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-سفيان-بن-الحكم-حي-ظهرة-نمار-الرياض-الرياض-3590436,غرب,11 م, 7 سنة
241,241,محل للإيجار في شارع الوادي ، حي لبن ، الرياض ، الرياض,"195,000 ريال",455 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-لبن/شارع-الوادي-حي-لبن-الرياض-الرياض-3560231,شمال شرقي,,
242,242,محل للإيجار في الرياض ، الرياض,"14,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/الرياض-الرياض-2034099,شرق,40 م, 5 سنة
243,243,محل للإيجار في شارع خديجة بنت خويلد ، حي طويق ، الرياض ، الرياض,"100,000 ريال",252 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-خديجة-بنت-خويلد-حي-طويق-الرياض-الرياض-3654916,شمال,40 م, 5 سنة
244,244,محل للإيجار في شارع الامير طلال ، حي العريجاء ، الرياض ، الرياض,"13,000 ريال",25 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء/شارع-الامير-طلال-حي-العريجاء-الرياض-الرياض-2274394,غرب,15 م, 7 سنة
245,245,محل للإيجار في حي ، شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"14,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/حي-شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-3390790,شمال,40 م, 9 سنة
246,246,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"1,500 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3450142,جنوب,60 م, 7 سنة
247,247,محل للإيجار في الطريق الدائري الجنوبي الفرعي ، حي شبرا ، الرياض ، الرياض,"20,000 ريال",85 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-شبرا/الطريق-الدائري-الجنوبي-الفرعي-حي-شبرا-الرياض-الرياض-2504865,شمال,60 م,جديد
248,248,محل للإيجار في حي المهدية ، الرياض ، الرياض,"400,000 ريال",725 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-المهدية-الرياض-الرياض-2775358,جنوب,,
249,249,محل للإيجار في شارع السويدي العام ، حي سلطانة ، الرياض ، الرياض,"80,000 ريال",160 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-سلطانة/شارع-السويدي-العام-حي-سلطانة-الرياض-الرياض-3430450,جنوب,30 م, 25 سنة
250,250,محل للإيجار في شارع الطائف ، حي ظهرة لبن ، الرياض ، الرياض,"55,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الطائف-حي-ظهرة-لبن-الرياض-الرياض-2622349,جنوب شرقي,60 م,جديد
251,251,محل للإيجار في شارع العيينة ، حي ظهرة لبن ، الرياض ، الرياض,"100,000 ريال",500 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-العيينة-حي-ظهرة-لبن-الرياض-الرياض-2631986,جنوب,40 م, 5 سنة
252,252,محل للإيجار في شارع عبدالملك بن هشام ، حي السويدي ، الرياض ، الرياض,"45,000 ريال",104 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-عبدالملك-بن-هشام-حي-السويدي-الرياض-الرياض-3685294,شمال شرقي,30 م, 11 سنة
253,253,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"1,000 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3229916,جنوب,60 م, 10 سنة
254,254,محل للإيجار في شارع سليمان بن عبدالملك بن مروان ، حي طويق ، الرياض ، الرياض,"350,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-سليمان-بن-عبدالملك-بن-مروان-حي-طويق-الرياض-الرياض-3632299,شمال شرقي,,
255,255,محل للإيجار في شارع علي بن شيبان ، حي ظهرة نمار ، الرياض ، الرياض,"18,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-علي-بن-شيبان-حي-ظهرة-نمار-الرياض-الرياض-2946951,جنوب,40 م, 3 سنة
256,256,محل للإيجار في شارع نجم الدين الأيوبي ، حي طويق ، الرياض ، الرياض,"30,000 ريال",124 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-نجم-الدين-الأيوبي-حي-طويق-الرياض-الرياض-3655514,شمال,60 م,جديد
257,257,محل للإيجار في شارع عبدالرحمن الداخل ، حي طويق ، الرياض ، الرياض,"10,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-عبدالرحمن-الداخل-حي-طويق-الرياض-الرياض-3606601,غرب,60 م, 5 سنة
258,258,محل للإيجار في شارع بديع الزمان الهمذاني ، حي الزهرة ، الرياض ، الرياض,"18,500 ريال",80 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-بديع-الزمان-الهمذاني-حي-الزهرة-الرياض-الرياض-3398343,غرب,30 م, 30 سنة
259,259,محل للإيجار في شارع السويدي العام ، حي السويدي ، الرياض ، الرياض,"120,000 ريال",348 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-السويدي-العام-حي-السويدي-الرياض-الرياض-2908933,جنوب,40 م, 10 سنة
260,260,محل للإيجار في شارع الاخلاص ، حي طويق ، الرياض ، الرياض,"1,000 ريال",23 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-الاخلاص-حي-طويق-الرياض-الرياض-3441791,جنوب,60 م, 10 سنة
261,261,محل للإيجار في شارع نهاوند ، حي ظهرة لبن ، الرياض ، الرياض,"13,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نهاوند-حي-ظهرة-لبن-الرياض-الرياض-3611992,شرق,42 م, 5 سنة
262,262,محل للإيجار في شارع ال مرشد ، حي البديعة ، الرياض ، الرياض,"12,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-البديعة/شارع-ال-مرشد-حي-البديعة-الرياض-الرياض-3131398,غرب,30 م, 12 سنة
263,263,محل للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,"800,000 ريال",1050 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الشفا-حي-ظهرة-لبن-الرياض-الرياض-3654588,شمال شرقي,60 م, 9 سنة
264,264,محل للإيجار في شارع نجم الدين الأيوبي ، حي طويق ، الرياض ، الرياض,"18,000 ريال",32 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-نجم-الدين-الأيوبي-حي-طويق-الرياض-الرياض-3260858,جنوب,100 م,جديد
265,265,محل للإيجار في حي ، شارع أم الحمام ، حي أم الحمام الغربي ، الرياض ، الرياض,"180,000 ريال",250 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ام-الحمام-الغربي/حي-شارع-أم-الحمام-حي-أم-الحمام-الغربي-الرياض-الرياض-3592308,شرق,40 م, 5 سنة
266,266,محل للإيجار في الرياض ، حي ظهرة نمار ، الرياض,"20,000 ريال",60 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/الرياض-حي-ظهرة-نمار-الرياض-2257695,شمال,,
267,267,محل للإيجار في شارع الشيخ محمد بن عبداللطيف بن عبدالرحمن ، حي نمار ، الرياض ، الرياض,"17,000 ريال",60 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-نمار/شارع-الشيخ-محمد-بن-عبداللطيف-بن-عبدالرحمن-حي-نمار-الرياض-الرياض-3218086,جنوب غربي,32 م, 2 سنة
268,268,محل للإيجار في الرياض ، حي العريجاء الوسطى ، الرياض,"72,000 ريال",300 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/الرياض-حي-العريجاء-الوسطى-الرياض-3671624,غرب,,
269,269,محل للإيجار في حي ، طريق السيل الكبير ، حي المهدية ، الرياض ، الرياض,"7,000 ريال",105 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/حي-طريق-السيل-الكبير-حي-المهدية-الرياض-الرياض-3594549,جنوب,40 م,جديد
270,270,محل للإيجار في شارع حمزة بن عبدالمطلب ، حي الحزم ، الرياض ، الرياض,"50,000 ريال",450 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-حمزة-بن-عبدالمطلب-حي-الحزم-الرياض-الرياض-3671125,شمال,30 م, 4 سنة
271,271,محل للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,"500,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الشفا-حي-ظهرة-لبن-الرياض-الرياض-3606998,شمال غربي,60 م, 10 سنة
272,272,محل للإيجار في طريق المدينة المنورة ، حي ظهرة البديعة ، الرياض ، الرياض,"25,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/طريق-المدينة-المنورة-حي-ظهرة-البديعة-الرياض-الرياض-2079891,جنوب,40 م, 25 سنة
273,273,محل للإيجار في شارع الشيخ عبدالرحمن بن عبدالله بن محمد ، حي الزهرة ، الرياض ، الرياض,"36,000 ريال",144 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الزهرة/شارع-الشيخ-عبدالرحمن-بن-عبدالله-بن-محمد-حي-الزهرة-الرياض-الرياض-3695617,شمال,30 م, 36 سنة
274,274,محل للإيجار في حي ، شارع الصدق ، حي ظهرة نمار ، الرياض ، الرياض,"30,000 ريال",480 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-الصدق-حي-ظهرة-نمار-الرياض-الرياض-3626529,شمال,30 م,جديد
275,275,محل للإيجار في شارع سليمان بن عبدالملك بن مروان ، حي طويق ، الرياض ، الرياض,"18,000 ريال",60 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-سليمان-بن-عبدالملك-بن-مروان-حي-طويق-الرياض-الرياض-3428073,شرق,40 م, 5 سنة
276,276,محل للإيجار في شارع البن ، حي السويدي ، الرياض ، الرياض,"23,000 ريال",64 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-السويدي/شارع-البن-حي-السويدي-الرياض-الرياض-2845908,شرق,31 م,جديد
277,277,محل للإيجار في حي ظهرة لبن ، الرياض ، الرياض,"9,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/حي-ظهرة-لبن-الرياض-الرياض-3590870,شرق,40 م, 5 سنة
278,278,محل للإيجار في طريق الامير عبدالرحمن بن سعود ، حي طويق ، الرياض ، الرياض,"5,000 ريال",30 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/طريق-الامير-عبدالرحمن-بن-سعود-حي-طويق-الرياض-الرياض-3562978,غرب,30 م, 3 سنة
279,279,محل للإيجار في حي ، شارع السخاء ، حي ظهرة نمار ، الرياض ، الرياض,"12,000 ريال",120 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-السخاء-حي-ظهرة-نمار-الرياض-الرياض-3287922,شرق,25 م,جديد
280,280,محل للإيجار في شارع ابن عساكر ، حي الدريهمية ، الرياض ، الرياض,"10,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الدريهمية/شارع-ابن-عساكر-حي-الدريهمية-الرياض-الرياض-3429794,شمال,,
281,281,محل للإيجار في شارع الجوهرة بنت ابن معمر ، حي الشرفية ، الرياض,"10,000 ريال",6 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الشرفية/شارع-الجوهرة-بنت-ابن-معمر-حي-الشرفية-الرياض-1423336,شمال,30 م, 30 سنة
282,282,محل للإيجار في شارع بن عبدالعزيز ، حي طويق ، الرياض ، الرياض,"17,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-بن-عبدالعزيز-حي-طويق-الرياض-الرياض-3328038,غرب,40 م, 7 سنة
283,283,محل للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,"60,000 ريال",140 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الشفا-حي-ظهرة-لبن-الرياض-الرياض-3763679,شمال,60 م, 6 سنة
284,284,محل للإيجار في شارع نجران ، حي ظهرة لبن ، الرياض ، الرياض,"25,000 ريال",30 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-نجران-حي-ظهرة-لبن-الرياض-الرياض-3639660,شرق,40 م,جديد
285,285,محل للإيجار في شارع وادي هرجاب ، حي المهدية ، الرياض ، الرياض,"16,000 ريال",35 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-المهدية/شارع-وادي-هرجاب-حي-المهدية-الرياض-الرياض-2301713,جنوب,35 م,جديد
286,286,محل للإيجار في الرياض ، حي طويق ، الرياض,"16,500 ريال",44 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/الرياض-حي-طويق-الرياض-3180900,جنوب غربي,45 م, 10 سنة
287,287,محل للإيجار في شارع بلال بن رباح ، حي طويق ، الرياض ، الرياض,"30,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-بلال-بن-رباح-حي-طويق-الرياض-الرياض-3365168,شمال,41 م, 9 سنة
288,288,محل للإيجار في شارع عائشة بنت أبي بكر ، حي ظهرة البديعة ، الرياض ، الرياض,"70,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-البديعة/شارع-عائشة-بنت-أبي-بكر-حي-ظهرة-البديعة-الرياض-الرياض-3770981,شرق,10 م, 15 سنة
289,289,"محل للإيجار في شارع لاهور, ظهرة لبن, الرياض","30,000 ريال",64 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-لاهور-ظهرة-لبن-الرياض-937005,جنوب,30 م,جديد
290,290,محل للإيجار في حي ، شارع عوف بن عفراء ، حي ظهرة نمار ، الرياض ، الرياض,"40,000 ريال",100 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-نمار/حي-شارع-عوف-بن-عفراء-حي-ظهرة-نمار-الرياض-الرياض-3027100,جنوب,40 م,جديد
291,291,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,"18,000 ريال",40 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-2634941,شمال,40 م, 2 سنة
292,292,محل للإيجار في شارع المجد ، حي ظهرة لبن ، الرياض ، الرياض,"9,000 ريال",36 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المجد-حي-ظهرة-لبن-الرياض-الرياض-3590875,شرق,40 م, 3 سنة
293,293,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,"15,000 ريال",24 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-3770535,جنوب,40 م,جديد
294,294,محل للإيجار في طريق الامير مساعد بن عبدالرحمن بن فيصل ، حي العريجاء الوسطى ، الرياض ، الرياض,"52,000 ريال",400 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/طريق-الامير-مساعد-بن-عبدالرحمن-بن-فيصل-حي-العريجاء-الوسطى-الرياض-الرياض-2988404,غرب,60 م, 15 سنة
295,295,محل للإيجار في شارع بلال بن رباح ، حي طويق ، الرياض ، الرياض,"12,000 ريال",48 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-بلال-بن-رباح-حي-طويق-الرياض-الرياض-2750944,شمال,40 م, 35 سنة
296,296,محل للإيجار في شارع حمزة بن عبدالمطلب ، حي الحزم ، الرياض ، الرياض,"65,000 ريال",150 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-الحزم/شارع-حمزة-بن-عبدالمطلب-حي-الحزم-الرياض-الرياض-3735801,غرب,40 م,جديد
297,297,محل للإيجار في شارع لاهور ، حي ظهرة لبن ، الرياض ، الرياض,"23,000 ريال",71 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-لاهور-حي-ظهرة-لبن-الرياض-الرياض-3360482,جنوب,,
298,298,محل للإيجار في شارع تبوك ، حي ظهرة لبن ، الرياض ، الرياض,"35,000 ريال",900 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-تبوك-حي-ظهرة-لبن-الرياض-الرياض-3157118,شرق,40 م,جديد
299,299,محل للإيجار في شارع محمد اسد ، حي ديراب ، الرياض ، الرياض,"15,000 ريال",30 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ديراب/شارع-محمد-اسد-حي-ديراب-الرياض-الرياض-3140795,شمال,30 م, 18 سنة
300,300,محل للإيجار في حي ، شارع الامام ابي حنيفة ، حي العريجاء الوسطى ، الرياض ، الرياض,"10,000 ريال",64 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/حي-شارع-الامام-ابي-حنيفة-حي-العريجاء-الوسطى-الرياض-الرياض-3246605,شمال,30 م, 35 سنة
301,301,محل للإيجار في طريق الامير مساعد بن عبدالرحمن بن فيصل ، حي العريجاء الوسطى ، الرياض ، الرياض,"16,000 ريال",51 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-العريجاء-الوسطى/طريق-الامير-مساعد-بن-عبدالرحمن-بن-فيصل-حي-العريجاء-الوسطى-الرياض-الرياض-2612424,جنوب,,
302,302,محل للإيجار في شارع الشفا ، حي ظهرة لبن ، الرياض ، الرياض,"86,000 ريال",220 م²,/محلات-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-الشفا-حي-ظهرة-لبن-الرياض-الرياض-3648484,جنوب,60 م, 11 سنة
