,Unnamed: 0,shoptitle,prices,areaa,links,front,street_width,age
439,439,محل للإيجار في طريق الدمام الفرعي ، حي اليرموك ، الرياض ، الرياض,"103,600 ريال",74 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/طريق-الدمام-الفرعي-حي-اليرموك-الرياض-الرياض-3562689,شمال,80 م, 5 سنة
440,440,محل للإيجار في شارع الجبيل ، حي النهضة ، الرياض ، الرياض,"20,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-الجبيل-حي-النهضة-الرياض-الرياض-3702500,شرق,,
441,441,محل للإيجار في شارع الشيخ عبدالعزيز بن عبدالرحمن بن بشر ، حي الخليج ، الرياض ، الرياض,"19,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الشيخ-عبدالعزيز-بن-عبدالرحمن-بن-بشر-حي-الخليج-الرياض-الرياض-3588618,شمال غربي,40 م, 31 سنة
442,442,محل للإيجار في شارع الندوة ، حي الندوة ، الرياض ، الرياض,"140,000 ريال",336 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوة-حي-الندوة-الرياض-الرياض-3683605,شمال,50 م, 15 سنة
443,443,محل للإيجار في شارع ابن ماجة ، حي السعادة ، الرياض ، الرياض,"8,000 ريال",15 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/شارع-ابن-ماجة-حي-السعادة-الرياض-الرياض-3604518,غرب,60 م, 14 سنة
444,444,محل للإيجار في شارع الهواري ، حي الملز ، الرياض ، الرياض,"70,000 ريال",70 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-الهواري-حي-الملز-الرياض-الرياض-3582935,شمال غربي,20 م,جديد
445,445,محل للإيجار في شارع ابن خلدون ، حي الروضة ، الرياض ، الرياض,"8,000 ريال",30 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروضة/شارع-ابن-خلدون-حي-الروضة-الرياض-الرياض-3647825,شرق,20 م, 35 سنة
446,446,محل للإيجار في شارع ابن الهيثم ، حي الخليج ، الرياض ، الرياض,"16,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-ابن-الهيثم-حي-الخليج-الرياض-الرياض-3771914,شمال,40 م, 7 سنة
447,447,محل للإيجار في حي المونسية ، الرياض ، الرياض,"25,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-3593016,شرق,36 م, 2 سنة
448,448,محل للإيجار في طريق الدمام الفرعي ، حي اليرموك ، الرياض ، الرياض,"103,600 ريال",74 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/طريق-الدمام-الفرعي-حي-اليرموك-الرياض-الرياض-3562689,شمال,80 م, 5 سنة
449,449,محل للإيجار في شارع الإمام أحمد بن حنبل ، حي الروابي ، الرياض ، الرياض,"30,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروابي/شارع-الإمام-أحمد-بن-حنبل-حي-الروابي-الرياض-الرياض-3582710,شمال,35 م, 5 سنة
450,450,محل للإيجار في شارع الخزنه ، حي اشبيلية ، الرياض ، الرياض,"22,000 ريال",35 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/شارع-الخزنه-حي-اشبيلية-الرياض-الرياض-3744148,غرب,36 م, 12 سنة
451,451,محل للإيجار في شارع سلمان الفارسي ، حي النهضة ، الرياض ، الرياض,"42,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-سلمان-الفارسي-حي-النهضة-الرياض-الرياض-3734929,غرب,60 م, 13 سنة
452,452,محل للإيجار في طريق الصحابة ، حي اليرموك ، الرياض ، الرياض,"250,000 ريال",200 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/طريق-الصحابة-حي-اليرموك-الرياض-الرياض-3657260,شرق,,
453,453,محل للإيجار في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي اشبيلية ، الرياض ، الرياض,"150,000 ريال",233 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/طريق-الإمام-عبدالله-بن-سعود-بن-عبدالعزيز-حي-اشبيلية-الرياض-الرياض-3521473,شرق,,
454,454,محل للإيجار في حي المونسية ، الرياض ، الرياض,"35,000 ريال",56 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-3632813,شرق,,
455,455,محل للإيجار في شارع حفصة بنت عمر ، حي الروضة ، الرياض ، الرياض,"13,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروضة/شارع-حفصة-بنت-عمر-حي-الروضة-الرياض-الرياض-3677522,شمال,,
456,456,محل للإيجار في شارع جرير ، حي الملز ، الرياض ، الرياض,"55,000 ريال",8 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-جرير-حي-الملز-الرياض-الرياض-3256554,جنوب,30 م, 15 سنة
457,457,محل للإيجار في 7307-7331 ، شارع عبدالله بن عباس ، حي الروابي ، الرياض ، الرياض,"25,000 ريال",72 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروابي/7307-7331-شارع-عبدالله-بن-عباس-حي-الروابي-الرياض-الرياض-3650676,غرب,30 م, 18 سنة
458,458,محل للإيجار في حي القادسية ، الرياض ، الرياض,"250,000 ريال",1000 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القادسية/حي-القادسية-الرياض-الرياض-3756057,شرق,40 م,جديد
459,459,محل للإيجار في شارع بحر العرب ، حي اشبيلية ، الرياض ، الرياض,"30,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اشبيلية/شارع-بحر-العرب-حي-اشبيلية-الرياض-الرياض-3713037,شرق,40 م, 2 سنة
